ad_deal_type,url,creationDate,author_type,isApartments,probably_fraud,parsed_address,lat,lng,floorNumber,roomsCount,loggiasCount,balconiesCount,totalArea,livingArea,kitchenArea,decoration,hasFurniture,buildYear,floorsCount,materialType,passengerLiftsCount,cargoLiftsCount,demolishedInMoscowProgramm,priceTotal,currency,sale_terms,bargainAllowed,mortgageAllowed,utilities_price,utilities_in_price,utilities_flow_not_in_price,agent_reward_currency,agent_reward_payment_type,agent_reward_price,agentFee,deposit,title,description,isAuction,cian_price_range,photo_url_list,search_alias,search_page_load_dttm,offer_page_load_dttm,isFromDeveloper,isFromBuilder,isFromSeller,isFromLeadFactory,parking,ceilingHeight,cranageTypes,houseMaterialType,entrances,flatCount,isEmergency,houseHeatSupplyType,houseOverhaulFundType,houseGasSupplyType,houseOverlapType,seriesName,lifts,editDate,externalOfferUrl,isIllegalConstruction,isCianPartner,repairType,windowsViewType,isPenthouse,flatType,isInHiddenBase,isObjectHidden,isClosedVisibility,videos,object_guid,wc_type,elevator_descr,today_views,total_views,price_history,seo_media_title_full,seo_media_title_short,seo_main_title,seo_descr,sidebar_info,ad_is_closed
sale_secondary,https://www.cian.ru/sale/flat/301114731/,2024-04-22T13:24:20.747,owner,False,False,"Россия, Москва, Окская улица, 42/1к1",55.716534,37.775343,2,1,0.0,0.0,32.0,18.0,6.5,,,1965,9,block,1.0,,False,10300000,rur,free,,True,,,,,,,,,,"Объявление снято с публикации, поищите ещё что-нибудь",False,"9,1—11,1 млн ₽","['https://images.cdn-cian.ru/images/kvartira-moskva-okskaya-ulica-2153610973-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-moskva-okskaya-ulica-2153540589-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-moskva-okskaya-ulica-2153546772-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-moskva-okskaya-ulica-2153610983-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-moskva-okskaya-ulica-2153610975-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-moskva-okskaya-ulica-2153600353-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-moskva-okskaya-ulica-2153610982-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-moskva-okskaya-ulica-2153610972-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-moskva-okskaya-ulica-2153600394-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-moskva-okskaya-ulica-2153610984-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-moskva-okskaya-ulica-2153600302-1.jpg']",district%5B68%5D=81,2025-03-07 23:10,2025-03-24 00:24,False,False,False,False,{'type': 'ground'},2.64,[],block,1,68,False,central,regionalOp,central,concrete,II-18,1,2025-03-16T07:53:19.433756+00:00,,False,False,euro,yard,,rooms,False,,,[],1582896f-b28b-4007-ab94-8c7efeda0ef5,1 раздельный,,0,822,"[('2024-12-20T15:40:14.032914+00:00', 10300000), ('2024-09-13T04:55:38.565267+00:00', 10399000), ('2024-08-10T05:56:36.017180+00:00', 10450000), ('2024-08-07T16:10:01.564949+00:00', 10500000), ('2024-05-31T11:01:01.516263+00:00', 10600000), ('2024-05-14T11:31:52.507855+00:00', 10800000), ('2024-04-22T20:14:57.882614+00:00', 11000000)]","Продаётся, 1-комнатная квартира, за 10 300 000 ₽, 32.0 м², этаж 2/9","Продаётся, 1-комн. кв., за 10 300 000 ₽","Купить однокомнатную квартиру 32.0м² Окская ул., 42/1К1, Москва м. Окская - база ЦИАН, объявление 301114731","➜ Купите однокомнатную квартиру площадью 32.0м² Окская ул., 42/1К1, Москва м. Окская. Цена продажи - 10 300 000 руб. Недвижимость на ЦИАН - объявление 301114731","[{'title': 'Цена за метр', 'value': '321 875 ₽/м²'}, {'title': 'Условия сделки', 'value': 'свободная продажа'}, {'title': 'Ипотека', 'value': 'возможна'}]",True
