ad_deal_type,url,creationDate,author_type,isApartments,probably_fraud,parsed_address,lat,lng,floorNumber,roomsCount,loggiasCount,balconiesCount,totalArea,livingArea,kitchenArea,decoration,hasFurniture,buildYear,floorsCount,materialType,passengerLiftsCount,cargoLiftsCount,demolishedInMoscowProgramm,priceTotal,currency,sale_terms,bargainAllowed,mortgageAllowed,utilities_price,utilities_in_price,utilities_flow_not_in_price,agent_reward_currency,agent_reward_payment_type,agent_reward_price,agentFee,deposit,title,description,isAuction,cian_price_range,photo_url_list,search_alias,search_page_load_dttm,offer_page_load_dttm,isFromDeveloper,isFromBuilder,isFromSeller,isFromLeadFactory,parking,ceilingHeight,cranageTypes,houseMaterialType,entrances,flatCount,isEmergency,houseHeatSupplyType,houseOverhaulFundType,houseGasSupplyType,houseOverlapType,seriesName,lifts,editDate,externalOfferUrl,isIllegalConstruction,isCianPartner,repairType,windowsViewType,isPenthouse,flatType,isInHiddenBase,isObjectHidden,isClosedVisibility,videos,object_guid,wc_type,elevator_descr,today_views,total_views,price_history,seo_media_title_full,seo_media_title_short,seo_main_title,seo_descr,sidebar_info,ad_is_closed
short_rent,https://www.cian.ru/rent/flat/155324995/,2017-03-22T23:46:41.41,specialist,True,False,"Россия, Москва, Азовская улица, 21",55.653802,37.599013,6,1,,,38.0,,6.0,,True,,9,,,,False,2500,rur,,,,0.0,True,,,,,,500.0,,"Стоимость в выходные и праздничные дни может меняться,, а также от количества человек. Круглосуточно! Без комиссии и дополнительных плат. 
Однокомнатная квартира студия на сутки или по часам 500 руб.  
15 минут пешком м. Нахимовский проспект и 1 минута пешком м. Каховская и м. Севастопольская. Встроенная кухня со встроенной техникой, холодильник. Вся мебель и техника. Спальное место: двуспальный диван+двуспальный кровать. Мет дверь домофон. Безлимитный интернет. Постельные принадлежности. Скидка на ночное заселение!",False,,"['https://images.cdn-cian.ru/images/3/352/023/kvartira-moskva-azovskaya-ulica-320253368-1.jpg', 'https://images.cdn-cian.ru/images/3/352/023/kvartira-moskva-azovskaya-ulica-320253365-1.jpg', 'https://images.cdn-cian.ru/images/3/352/023/kvartira-moskva-azovskaya-ulica-320253360-1.jpg', 'https://images.cdn-cian.ru/images/3/352/023/kvartira-moskva-azovskaya-ulica-320253367-1.jpg', 'https://images.cdn-cian.ru/images/3/352/023/kvartira-moskva-azovskaya-ulica-320253342-1.jpg', 'https://images.cdn-cian.ru/images/3/352/023/kvartira-moskva-azovskaya-ulica-320253358-1.jpg', 'https://images.cdn-cian.ru/images/3/352/023/kvartira-moskva-azovskaya-ulica-320253351-1.jpg', 'https://images.cdn-cian.ru/images/3/352/023/kvartira-moskva-azovskaya-ulica-320253361-1.jpg', 'https://images.cdn-cian.ru/images/3/352/023/kvartira-moskva-azovskaya-ulica-320253357-1.jpg', 'https://images.cdn-cian.ru/images/3/352/023/kvartira-moskva-azovskaya-ulica-320253363-1.jpg', 'https://images.cdn-cian.ru/images/3/352/023/kvartira-moskva-azovskaya-ulica-320253369-1.jpg']",district%5B89%5D=102,2025-03-02 19:20,2025-03-24 00:02,False,False,False,False,,,[],,,,,,,,,,,2025-03-23T14:16:46.430000+00:00,,False,False,,,,rooms,False,False,False,[],24332b4a-56e9-4ada-92da-7703accf8728,1 совмещенный,,3,9211,[],"Сдаются посуточно, 1-комнатные апартаменты, за от 2 500 ₽/сут., 38.0 м², этаж 6/9","Сдаются посуточно, 1-комн. апарт., за от 2 500 ₽/сут.","Аренда однокомнатных апартаментов 38.0м² Азовская ул., 21, Москва, ЮЗАО, р-н Зюзино м. Каховская - база ЦИАН, объявление 155324995","➜ Арендуйте однокомнатные апартаменты площадью 38.0м² Азовская ул., 21, Москва, ЮЗАО, р-н Зюзино м. Каховская. Цена аренды - 2 500 руб. в сутки. Недвижимость на ЦИАН - объявление 155324995",[],False
